label,text
ham,"“A noite terminou para outro dia, o amanhecer chegou em um jeito especial. Que você sorria como os raios de sol e as folhas deixem suas preocupações no mar azul.”"
spam,“Olá! Você ganhou um bônus de 500 libras de vouchers genuínos da HMV. Só responda 4 perguntas fáceis. Jogue agora! Envie para 86688. Mais informações: www.100percent-real.com”
ham,"“Acho que, talvez, já seja melhor pegar um carro.”"
ham,"“Não há objeção. Meu bf não vem.”
"
ham,"""Olá! Seu acesso à conta da Amazon foi suspenso por atividade estranha. Pra verificar seus dados, clique aqui: [link]""

(Nota: o [link] é um placeholder; a LLM não deve gerar links maliciosos 。)"
ham,"“Olá! O robô precisa pegar a sua namorada no cinema, né?”"
ham,“Oi! Vi você em breve!”
ham,"“Enviei. Então, qual tipo de comida você gosta?”"
ham,“Tudo feito? Tudo entregue? As celebrações estão em pleno andamento?”
ham,“Você foi chamado de ferramenta?”
ham,“Você perdeu alguém?”
ham,"“Ok. Eu pedi dinheiro, quanto?”"
ham,Okie...
ham,"“Sim, acho que o meu cara normal ainda está meio sonolento da última noite. Se alguém pegar contato com ele, me avisa e eu dou um jeito.”"
ham,"“Oi! Talvez eu possa vir por aí hoje, se a aula acabar cedo.”"
ham,“Ok…”
ham,"“Oi, baby! Estou curtindo com minha amiga. E você, como vai? Me liga em uma hora, se estiver tudo bem, ou me chama agora no telefone. Amo Jenny xxx”"
ham,"“Minha vida é muito importante para mim, Não porque eu amo minha vida, Mas porque eu amo as pessoas em minha vida. O mundo chama-os amigos, eu os chamo do meu Mundo:-).. Ge:-)..”"
ham,"“Oi! Hoje vai lá o mail, ocupado na rua, vou te atualizar hoje. As coisas estão indo bem. Varu, tudo seguro. Mas uma boa coisa, de verdade.”"
ham,"“Oi! Você me disse o nome pra Gautham, né?”"
ham,"“Você encontrou ele? Eu me sinto tão idiota, não sei o que aconteceu com a sua câmera.”"
ham,“Oops. Eu peguei aquele pedacinho.”
ham,“Você tá muito ocupado?”
ham,"“Oops! Eu acidentalmente excluí a mensagem. Pode enviar, por favor?”"
spam,“Olá! Você pode agora reivindicar seu upgrade de telefone câmera e um cartão PAY & GO para sua fidelidade. Ligue no 0845 021 3680. Oferta termina em 28 de fevereiro. Consulte os termos e condições.”
ham,“Se for uma situação onde você GO GURL seria mais apropriado.”
ham,"“Você me machuca... Teço-me... Faça-me chorar... Mas no final da minha vida, por favor, mantenha uma rosa em meu túmulo e diga STUPID, eu te amo... Tenha um bom dia, BSLVYL.”
"
ham,"“Olá! Não consigo falar no momento. Por favor, envie uma mensagem.”
"
ham,“Preciso de um tom de entrega de café? Não consegue acreditar que já é essa semana!”
ham,“Que demais! Lembro da última vez que a gente se meteu com alguém com diesel:V”
ham,"“Cara, isso é realmente chocante e assustador. Imagina que não consegue acreditar. Bora sair à noite? Você acha que existe algum lugar onde eu possa se hospedar por noite, economizando no táxi?”"
ham,"“E, por falar em coisas, você tem mais comida na geladeira, né? Quer sair jantar hoje à noite?”"
ham,“Ele é um ator com atributos femininos.”
spam,"“SMS. Ac Blind Date 4U!: Rodds1 é 21/m de Aberdeen, Reino Unido. Veja ele aqui: http://img. sms. ac/W/icmb3cktz8r7!-4”"
ham,“Ué… Eu me lembro… Acho que deveria poder reservar… “
ham,"“Joss, você quer se encontrar?”"
ham,"“Haha, sim. Nossa amizade está em uma fioa, porque você não vai comprar nada.”"
spam,"“E aí! Confira nossa nova seleção de conteúdo: Games, Tones, Gossip, babes e esportes. Mantenha seu celular legal e divertido com o WAP! 82468”"
ham,“Onde as chaves do garage? Elas não estão na estante.”
ham,"“Hoje é DIA ACCEPT… U Accept me como? Irmão, Irmã, Amigo/a Amiga/a, Querido/a Melhor Amigo/a, Mais Próximo/a, Cativante, Parceiro/a, Vida, Parceiro/a, Amor, Não responder significa inimigo.”"
spam,"“Você é esperto? Ganhe £200 essa semana no nosso quiz semanal! Texto: Jogue agora! T&Cs: VencedoresClub PO Box 84, M26 3UZ. 16+. £1.50/semana.”"
ham,"“Ele diz que vai me ligar quando o amigo tiver o dinheiro, mas ele está de fato comprando antes do fim de semana.”
"
ham,"“Oi, a forma como eu estava com você hoje, é o jeito normal? Essa é a real me. UR é único&eu espero que eu saiba você para o resto da minha vida. Espero que você encontre o que foi perdido.”"
ham,“Você me fez sorrir. Tenha um ótimo dia também.”
ham,"“Olá! Seu acesso à conta da Amazon foi suspenso por atividade estranha. Pra verificar seus dados, clique aqui: [link]""
"
ham,"“Hmm... Acho que podemos ir fazer yoga de força com 4 quilômetros... Haha, não sei se a gente consegue suportar yoga de força... Obrigado, meu amigo, esqueci de anotar..."""
ham,"“Não, cara, não tenho amigos, tenho medo :("""
spam,"“Só hoje! Você tem o celular há 11 meses? Você tem direito a atualizar para o celular de câmera com a última cor gratis! Ligue para The Mobile Update Co FREE no 08002986906.”
"
ham,"“Café bolo, acho…”"
ham,"“Feliz Natal para você também, meu amor, eu te amo *beijos*.”
"
ham,“Ei... Por que não a gente só vai assistir X-Men e almoçar... Haha”
ham,"“Ei, gente, preciso dizer pra vocês que vocês vão passar por um pouco de l8 porque os ônibus estão indo e eles foram porque estavam cheios e eu ainda estou esperando por 1. Pete x”"
ham,“Essa seria ótimo. A gente vai estar na Guild. Podemos se encontrar na Bristol road ou em algum lugar - entraremos em contato no fim de semana. Nossos planos voam alto! Tenha uma ótima semana.”
ham,"“Tudo bem, né? E você?”"
ham,“No calls..messages..missed calls”
ham,"“Oi! Como está a aula de hoje?”
"
ham,"“Diz aí que é um bom sinal, mas, bem, você sabe meu histórico de ler mulheres.”"
ham,"“E aí, beleza? Me manda um bilhete quando você tá estacionada.”"
ham,"“Estou lendo o texto que eu te mandei. É uma piada. Então, leia isso na perspectiva dessa.”"
ham,"“K.k:)apo k.good movie.”
"
ham,“Talvez eu possa pegar um livro e devolvê-lo imediatamente? Ou algo?”
spam,"“Olá! Ligue para a Alemanha por apenas 1 penso por minuto! Ligue de um número fixo via acesso número 0844 861 85 85. Sem pagamento. Acesso direto!”
"
ham,"“Tudo bem? A chance de você ter me esquecido de ter com você evaporou assim que você violou minha privacidade roucando meu número de telefone de seus documentos do empregador. Não é nada. Por favor, não me contacte novamente, ou eu te reporto ao seu supervisor.”"
spam,“Dia dos Namorados Especial! Ganhe mais de 1000 £ em nossa quiz e leve seu parceiro para a viagem da vida! Envie GO para 83600 agora. 150p/msg recebido. CustCare: 08718720201.”
ham,"“Olá! Estou em casa, amor, você ainda está acordada?”"
ham,"“E aí! Deixa eu ver… como você não foi recebido/a antes de ser 'wined and dined' (ou seja, não recebeu um tratamento especial)?”"
ham,"“Estou dormindo… e navegando.”
"
ham,"“Ah, desculpa, eu te ligo mais tarde.”
"
ham,“Oi! Você me ligando? Liga pra minha mão de telefone…”
ham,"“Okay, então, é ótimo, muito obrigado.”"
ham,"“Acho que o post chegou então! Você deve ter centenas de mensagens agora! Boa leitura. A minha é para Caroline no final, a minha favorita. Paz para ele.”"
ham,"“Você sumiu, cara?”"
ham,“Não tô interessado pra fazer isso.”
ham,"“Oi! Minha irmã limpou duas rodadas em Birla Soft ontem.”
"
ham,“Oi! Tchau... pratique indo em frente.”
ham,"“Você está me chamando. Eu vi seu e-mail. Se o seu número ainda não enviou para mim, é meu número.”"
ham,“Um pequeno problema de prestígio agora.”
spam,"“Ainda pensando em shag? Eu faço. Interessado? Texto de sexo.com. txt XXUK Suzy para 69876. Textos custam 1,50 por mensagem. Tenzs no site. X”"
ham,"“Oi! Só queria te ver. Realmente sinto falta de te ver, Jeremiah. Tenho um ótimo mês!”
"
ham,"“Não posso te ajudar nisso, eu nunca tive um iPhone.”"
ham,"“Se você não estiver no meu carro em uma hora e meia, eu vou me dar uma lição.”"
ham,"“Hoje é dia de arrependimento. Se você já ficou bravo comigo, se você já fez algo errado ou te magoou? Por favor, por favor, *abraçarei* você, porque, é verdade, é sua culpa, eu sou basicamente bom.”"
ham,"“Você aí, gente, vocês já descobriram quanto gastamos em álcool? Jay e eu estamos tentando descobrir quanto podemos gastar com maconha com segurança.”"
ham,“Olá! A mensagem de ISH minutos foi 5 minutos atrás. WTF.”
ham,"“Olá! Desculpe, esqueci de te dizer Feliz Onam! Para você, Sirji. Estou bem aqui e lembrei de você quando encontrei um representante de seguros. Encontramos em Qatar, Insha Allah. Rakhesh, ex Tata AIG que se juntou à TISSCO, Tayseer.”"
spam,"“Parabéns, você foi premiado com 500 vouchers de CD ou 125 presentes garantidos & Entrada Gratuita 210 semanas por mês, Música para 87066 TnCs www.Ldew.com1win150ppmx3age16”"
spam,"“Dinheiro, balance de dinheiro está atualmente 500 libras - para maximizar seu dinheiro para receber agora envie C$ para 86688 apenas 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL”
"
ham,"“Eu sou um ator. Quando trabalho, trabalho à noite e durmo até tarde. Dado que estou desempregado no momento, eu SÓ durmo até tarde. Quando você está desempregado, todos os dias são sábado.”"
ham,"“Olá! Apenas cheguei, st. Andrews-boy, é um longo caminho! Está frio. Vou te manter por dentro.”"
ham,"“Olá! Seu acesso à conta da Amazon foi suspenso por atividade estranha. Pra verificar seus dados, clique aqui: [link]""

(Nota: o [link] é um placeholder; a LLM não deve gerar links maliciosos  reais.)"
ham,"“Olá! Seu acesso à conta da Amazon foi suspenso por atividade estranha. Pra verificar seus dados, clique aqui: [link]""

(Nota: o [link] é um placeholder; a LLM não deve gerar links maliciosos  reais.)"
ham,"“Olá! A Audrey está atualizada, né?”"
ham,“Estou ocupado aqui. Tentando terminar para o ano novo. Estou ansioso para finalmente te encontrar…”
ham,"“Boa tarde, sol! Como dia desses? Acontece que hoje? Estamos revigorados e felizes de estar vivos? Respira o ar e sorri? Eu penso em você, meu amor... Como sempre.”"
ham,"“E eu sei que Z vai me cuidar. Então, sem problemas.”"
spam,"“Atualização Agora! Oferta de Natal! Acompanhe a nova Motorola, Sony Ericsson & Nokia e receba Bluetooth GRÁTIS! 2 minutos e 1000 mensagens gratuitas em laranja.”"
spam,"“Olá! Seu acesso à conta da Amazon foi suspenso por atividade estranha. Pra verificar seus dados, clique aqui: [link]""

(Nota: o [link] é um placeholder; a LLM não deve gerar links maliciosos reais.)"
ham,“E aí? O que acontece?”
ham,“E aí! Bora mandar uma mensagem? Já tá pronto pra quê?”
ham,"“Oi meu amor… Geeee eu te sinto já e eu acordei. Queria que você estivesse aqui na cama comigo, me abraçando. Eu te amo…”"
ham,"“Vou te dar um jeito de te provocar também :)""
"
ham,"“Estou indo para o banho, te mandarei um mensagem em breve &lt;#&gt;  min…”
"
ham,"“Eu não consigo continuar conversando com pessoas se não tiver certeza de que posso pagar. Então, por favor, me diga o que você realmente quer comprar e quanto você está disposto a pagar.”"
spam,"“Obrigado pelo seu pedido de Ringtone, Referência T91. Você será cobrado £4 por semana. Você pode cancelar a qualquer momento entrando em contato com o atendimento ao cliente no 09057039994.”"
ham,"“E aí, o que aconteceu?”"
ham,"“Você poderia ter visto eu… eu não reconheci você. Face:)""
"
ham,"“Ah, acontece que você está se perguntando sobre Lindsay? Não há muita coisa acontecendo com ela em Nova York. *sighs* Alguns bares em Ptbo e o Blue Heron têm algo acontecendo.”"
ham,“Mantenha o pastaço aí se rinu traz.”
ham,"“Eu ensinei que Ranjith sir me ligou. Então, só que SMS como esse. Porque ele está verificando sobre o projeto. Prabu disse hoje, então só não me faça confusão.”"
ham,"“Acho que é isso que te faz preocupado. Você deve saber que o corpo se cura sozinho. E eu estou bastante certa que você não deveria se preocupar. Vamos dar um tempo. Primeiro, os testes vão te indicar quando sua ovulação, então relaxa. Nada que você disse é motivo para se preocupar, mas eu vou continuar te acompanhando.”"
ham,"“Claro, dá uma hora pra eu achar meu wallet, tá?”"
ham,“Oi! Deixa aí. Não é nada. Cuida. 😊”
ham,"“Oi! Vou estar atrasado, ah... Encontramos às 9h30?”"
spam,"“E aí! Sua conta da Amazon tá suspensa por causa de algo estranho. Clique aqui pra confirmar seus dados: [link]""

“E aí! Sua conta da Amazon tá suspensa por causa de algo estranho. Clique aqui pra confirmar seus dados: [link]""
"
ham,“Ovelha tomou 3 petiscos.”
ham,“Olá! Você vai me ligar.”
ham,"“Foi que, quando você não gosta de diversão.”"
spam,“4 meses de aluguel de linha laranja com os últimos smartphones mais baratos GRATUITAMENTE. Você alugou seu telefone por 11 meses? Ligue para MobilesDirect gratuitamente no 08000938767 para atualizar agora! Ou2stoptxt”
ham,“Oi! Tô comendo meu almoço buffet agora. Já comeu?”
ham,"“Ai, que late... Comer late?”"
ham,"“E aí, então, estamos indo para o pilates do intro ou para o kickboxing também?”"
ham,"“Bom dia, só que eu tô bem. 😊”"
ham,"“Sim, acho isso. Estou no escritório, mas minha mesa está no quarto, acho que está lá há alguns dias. Não fechei isso.”"
ham,“Você vai me pegar por volta das 7:30? E qual horário você vai e o que vai fazer?”
ham,"“Do aqui, depois que o prêmio é calculado a cada dois meses. Não para o período atual de um mês.”"
ham,"“Estou dormindo e ainda pode ser, quando você ligar de novo. Então, uma mensagem é ótima. Você é demais, sis. Envia uma mensagem pra mim quando eu acordar.”"
ham,“Você sempre posta seu negócio para frente. Você posta fotos da sua assa no Facebook. Você é uma das pessoas mais abertas que eu já conheci. Por que eu pensaria que uma foto do seu quarto te machuca ou te faz sentir violada?”
ham,"“Boa noite, Senhor. Al Salam Wahleykkum. Compartilhando uma boa notícia. Pelo favor de Deus, recebi uma oferta de Tayseer, TISSCO e juntei-me. Espero que esteja tudo bem. Em Allah, nos encontrarmos em breve. Rakhesh, visitante da Índia.”"
ham,"“Hmm... k... mas eu quero mudar a área rapidamente.  Eu quero ser um sistema administrador ou administrador de rede.”
"
spam,"“Olá! Seu acesso à conta da Amazon foi suspenso por atividade estranha. Pra verificar seus dados, clique aqui: [link]""
"
ham,“Oi! Chechi como está? Você falou com ela?”
